PID-101,1,1,47,15,3,3.468,267,249028,24,132,0.0097,0,60,47,15,300,3,1.000576019,-1.000594974,0.000247955,3.647671938,198.4938965,100.4968033,3.647671938,0.0106299,1.125833988,0.116928898,2.492279053,2.483673096
PID-102,1,1,44,14,0,6.782,267,249028,24,132,0.0097,0,60,44,14,300,0,1.000576019,-1.000594974,0.000247955,3.498944998,198.0482941,100.3351974,3.498944998,0.0088453,1.127882004,0.097298302,2.490844965,2.482635021
PID-103,1,1,45,14,1,6.817,267,249028,24,132,0.0097,0,60,45,14,300,1,1.000576019,-1.000594974,0.000247955,3.473022938,199.5041962,100.8992996,3.473022938,0.0088078,1.133561969,0.0968858,2.489531994,2.481049061
PID-104,4,15,45,15,2,6.921,196,249028,24,132,0.0097,0,60,45,15,300,2,1.000576019,-1.000594974,0.000247955,3.435516119,197.8731995,100.3234024,3.435516119,0.0086712,1.133715034,0.095383197,2.493438959, 
PID-105,1,1,44,15,3,6.932,267,249028,24,132,0.0097,0,60,44,15,300,3,1.000576019,-1.000594974,0.000247955,3.647732973,200.6564941,101.2608032,3.647732973,0.0110962,1.124014974,0.122058198,2.493407965,2.487334967
PID-106,1,1,42,14,0,8.203,268,249028,24,132,0.0097,0,60,42,14,300,0,1.000576019,-1.000594974,0.000247955,3.498995066,200.4835052,101.2385025,3.498995066,0.0086837,1.130249977,0.095520698,2.486725092,2.474945068
PID-107,1,1,43,14,1,8.207,268,249028,24,132,0.0097,0,60,43,14,300,1,1.000576019,-1.000594974,0.000247955,3.473248959,201.0868073,101.2926025,3.473248959,0.0088665,1.127725005,0.097531497,2.493225098,2.485901117
PID-108,1,1,43,15,2,8.358,268,249028,24,132,0.0097,0,60,43,15,300,2,1.000576019,-1.000594974,0.000247955,3.435801029,202.2391968,101.6663971,3.435801029,0.0105296,1.125516057,0.115825601,2.497344971,2.493622065
PID-109,1,1,42,15,3,8.372,268,249028,24,132,0.0097,0,60,42,15,300,3,1.000576019,-1.000594974,0.000247955,3.648901939,205.709198,102.796402,3.648901939,0.0115993,1.116217017,0.127592295,2.488677979,2.479370117
PID-110,1,1,40,14,0,7.231,267,249028,24,132,0.0097,0,60,40,14,300,0,1.000576019,-1.000594974,0.000247955,3.498045921,197.6976013,100.2863007,3.498045921,0.0108342,1.124729991,0.119176202,2.488403082,2.478148937
PID-111,1,1,41,14,1,7.263,267,249028,24,132,0.0097,0,60,41,14,300,1,1.000576019,-1.000594974,0.000247955,3.47332406,199.4152069,100.8520966,3.47332406,0.0100348,1.128175974,0.110382803,2.489777088,2.476470947
PID-112,1,1,41,15,2,7.387,267,249028,24,132,0.0097,0,60,41,15,300,2,1.000576019,-1.000594974,0.000247955,3.436109066,204.267807,102.3951035,3.436109066,0.0116319,1.119452953,0.127950907,2.489104986,2.481415033
PID-113,1,1,40,15,3,7.398,267,249028,24,132,0.0097,0,60,40,15,300,3,1.000576019,-1.000594974,0.000247955,3.648386955,202.3350067,101.8703995,3.648386955,0.0103128,1.128692031,0.113440797,2.494292974,2.486876965
PID-114,1,1,37,14,0,5.867,267,249028,24,132,0.0097,0,60,37,14,300,0,1.000576019,-1.000594974,0.000247955,3.498697996,199.519104,100.732399,3.498697996,0.0091881,1.126924038,0.1010691,2.500610113,2.494292974
PID-115,1,1,38,14,1,5.898,267,249028,24,132,0.0097,0,60,38,14,300,1,1.000576019,-1.000594974,0.000247955,3.473623037,200.3471985,101.2433014,3.473623037,0.0088157,1.127506971,0.096972696,2.491302013,2.485687017
PID-116,1,1,38,15,2,5.964,267,249028,24,132,0.0097,0,60,38,15,300,2,1.000576019,-1.000594974,0.000247955,3.435074091,199.9237976,101.0594025,3.435074091,0.0087835,1.131750941,0.096618503,2.496124029,2.486449957
PID-117,1,1,35,14,0,7.316,267,249028,24,132,0.0097,0,60,35,14,300,0,1.000576019,-1.000594974,0.000247955,3.499083996,199.9942017,100.9664993,3.499083996,0.0087124,1.131999969,0.095836401,2.494323969,2.48605299
PID-118,1,1,36,14,1,7.388,267,249028,24,132,0.0097,0,60,36,14,300,1,1.000576019,-1.000594974,0.000247955,3.473705053,199.6253052,100.9978027,3.473705053,0.0087143,1.130300999,0.0958573,2.497437,2.49002099
PID-119,1,1,36,15,2,7.508,267,249028,24,132,0.0097,0,60,36,15,300,2,1.000576019,-1.000594974,0.000247955,3.4357481,200.9615936,101.2230988,3.4357481,0.0089309,1.130144,0.098239899,2.486419916,2.474730968
PID-120,1,1,35,15,3,7.519,267,249028,24,132,0.0097,0,60,35,15,300,3,1.000576019,-1.000594974,0.000247955,3.648570061,202.9382935,102.1874008,3.648570061,0.0086856,1.134717941,0.095541596,2.488434076,2.473723888
PID-121,1,1,33,14,0,7.223,267,249028,24,132,0.0097,0,60,33,14,300,0,1.000576019,-1.000594974,0.000247955,3.498986006,197.7480927,99.99880219,3.498986006,0.0087511,1.134322047,0.096262097,2.492279053,2.482970953
PID-122,1,1,34,14,1,7.282,267,249028,24,132,0.0097,0,60,34,14,300,1,1.000576019,-1.000594974,0.000247955,3.474014997,199.5209961,100.9684982,3.474014997,0.0106161,1.126606941,0.1167771,2.502563,2.495819092
PID-123,1,1,34,15,2,7.379,267,249028,24,132,0.0097,0,60,34,15,300,2,1.000576019,-1.000594974,0.000247955,3.436691046,204.9317932,102.3970032,3.436691046,0.0094953,1.131366968,0.104448304,2.496185064,2.488128901
PID-124,1,1,33,15,3,7.391,267,249028,24,132,0.0097,0,60,33,15,300,3,1.000576019,-1.000594974,0.000247955,3.648396969,202.0214996,101.3179016,3.648396969,0.0100588,1.128759027,0.110646799,2.49844408,2.488068104
PID-125,1,1,30,14,0,7.31,267,249028,24,132,0.0097,0,60,30,14,300,0,1.000576019,-1.000594974,0.000247955,3.499782085,200.5384979,101.3107986,3.499782085,0.0106065,1.125565052,0.116671503,2.492003918,2.485076904
PID-126,1,1,31,14,1,7.402,267,249028,24,132,0.0097,0,60,31,14,300,1,1.000576019,-1.000594974,0.000247955,3.474360943,199.9452972,100.966301,3.474360943,0.0087852,1.128934979,0.096637197,2.50088501,2.489867926
PID-127,1,1,31,15,2,7.468,267,249028,24,132,0.0097,0,60,31,15,300,2,1.000576019,-1.000594974,0.000247955,3.436861992,202.3202057,101.7193985,3.436861992,0.0110473,1.12106204,0.121520303,2.486298084,2.471618891
PID-128,1,1,30,15,3,7.48,267,249028,24,132,0.0097,0,60,30,15,300,3,1.000576019,-1.000594974,0.000247955,3.648879051,204.0888977,102.2406006,3.648879051,0.008817,1.129565954,0.096987002,2.492492914,2.480803967
PID-129,1,1,28,14,0,7.244,267,249028,24,132,0.0097,0,60,28,14,300,0,1.000576019,-1.000594974,0.000247955,3.500247955,202.3235016,101.7901001,3.500247955,0.0093512,1.128623962,0.1028632,2.48901391,2.47885108
PID-130,1,1,29,14,1,7.363,267,249028,24,132,0.0097,0,60,29,14,300,1,1.000576019,-1.000594974,0.000247955,3.474833012,202.9275055,101.9299011,3.474833012,0.0087181,1.131293058,0.095899098,2.483215094,2.471709967
PID-131,1,1,29,15,2,7.399,267,249028,24,132,0.0097,0,60,29,15,300,2,1.000576019,-1.000594974,0.000247955,3.436395884,201.6876984,101.5709991,3.436395884,0.0087948,1.131620049,0.096742801,2.48626709,2.473083019
PID-132,1,1,28,15,3,7.412,267,249028,24,132,0.0097,0,60,28,15,300,3,1.000576019,-1.000594974,0.000247955,3.648467064,202.2097931,101.7559967,3.648467064,0.0091041,1.126446009,0.100145102,2.487488031,2.475127935
PID-133,1,1,26,14,0,7.321,267,249028,24,132,0.0097,0,60,26,14,300,0,1.000576019,-1.000594974,0.000247955,3.499818087,200.4252014,100.7962036,3.499818087,0.010537,1.123440981,0.115906999,2.487304926,2.474730968
PID-134,1,1,27,14,1,7.326,267,249028,24,132,0.0097,0,60,27,14,300,1,1.000576019,-1.000594974,0.000247955,3.475023031,202.4114075,101.7818985,3.475023031,0.0087847,1.128254056,0.096631698,2.495421886,2.485687017
PID-135,1,1,27,15,2,7.479,267,249028,24,132,0.0097,0,60,27,15,300,2,1.000576019,-1.000594974,0.000247955,3.436381102,200.4004974,101.0883026,3.436381102,0.0085613,1.131173015,0.094174303,2.4906919,2.475372076
PID-136,1,1,26,15,3,7.491,267,249028,24,132,0.0097,0,60,26,15,300,3,1.000576019,-1.000594974,0.000247955,3.648435116,200.4275055,101.1013031,3.648435116,0.0088424,1.129186034,0.097266398,2.479645014,2.465575933
PID-137,1,1,23,14,0,7.211,267,249028,24,132,0.0097,0,60,23,14,300,0,1.000576019,-1.000594974,0.000247955,3.499022007,195.1804962,99.25776672,3.499022007,0.0087003,1.133661985,0.095703296,2.481566906,2.469024897
PID-138,1,1,24,14,1,7.263,267,249028,24,132,0.0097,0,60,24,14,300,1,1.000576019,-1.000594974,0.000247955,3.474498987,197.1049042,100.0198975,3.474498987,0.0087366,1.128344059,0.096102603,2.486754894,2.471313
PID-139,1,1,24,15,2,7.367,267,249028,24,132,0.0097,0,60,24,15,300,2,1.000576019,-1.000594974,0.000247955,3.435867071,196.2861938,100.0438995,3.435867071,0.0089554,1.129096985,0.098509401,2.489104986,2.476897955
PID-140,1,1,23,15,3,7.379,267,249028,24,132,0.0097,0,60,23,15,300,3,1.000576019,-1.000594974,0.000247955,3.648000002,194.7467957,99.36155701,3.648000002,0.0090172,1.128159046,0.0991892,2.484955072,2.469481945
PID-141,1,1,21,14,0,7.308,267,249028,24,132,0.0097,0,60,21,14,300,0,1.000576019,-1.000594974,0.000247955,3.498378992,191.0527039,98.10218811,3.498378992,0.0086535,1.133468986,0.095188498,2.488068104,2.474121094
PID-142,1,1,22,14,1,7.402,267,249028,24,132,0.0097,0,60,22,14,300,1,1.000576019,-1.000594974,0.000247955,3.473809004,192.5704041,98.66249084,3.473809004,0.0085893,1.130620003,0.094482303,2.488646984,2.471893072
PID-143,1,1,22,15,2,7.473,267,249028,24,132,0.0097,0,60,22,15,300,2,1.000576019,-1.000594974,0.000247955,3.435990095,196.7044983,99.94204712,3.435990095,0.0099213,1.125553012,0.109134302,2.494080067,2.477874994
PID-144,1,1,21,15,3,7.485,267,249028,24,132,0.0097,0,60,21,15,300,3,1.000576019,-1.000594974,0.000247955,3.648092031,195.375,99.621521,3.648092031,0.0088082,1.132477045,0.096890204,2.481384039,2.467895985
PID-145,1,1,19,14,0,7.241,267,249028,24,132,0.0097,0,60,19,14,300,0,1.000576019,-1.000594974,0.000247955,3.498724937,191.5086975,98.1101532,3.498724937,0.0087002,1.127321959,0.095702201,2.489959955,2.475554943
PID-146,1,1,20,14,1,7.273,267,249028,24,132,0.0097,0,60,20,14,300,1,1.000576019,-1.000594974,0.000247955,3.473849058,191.4615936,98.17263794,3.473849058,0.0100703,1.123438954,0.110773303,2.492371082,2.482116938
PID-147,1,1,20,15,2,7.397,267,249028,24,132,0.0097,0,60,20,15,300,2,1.000576019,-1.000594974,0.000247955,3.43524909,191.9911957,98.47038269,3.43524909,0.0098756,1.12903595,0.108631603,2.479461908,2.4594419
PID-148,1,1,19,15,3,7.408,267,249028,24,132,0.0097,0,60,19,15,300,3,1.000576019,-1.000594974,0.000247955,3.647201061,189.3132019,97.76027679,3.647201061,0.0094824,1.123183012,0.1043064,2.482422113,2.469878912
PID-149,1,1,17,15,2,3.463,267,249028,24,132,0.0097,0,60,17,15,300,2,1.000576019,-1.000594974,0.000247955,3.43376708,185.346405,96.27536011,3.43376708,0.0107223,1.124937057,0.117945299,2.487273932,2.473784924
PID-150,1,1,16,16,0,7.24,267,249028,24,132,0.0097,0,60,16,16,300,0,1.000576019,-1.000594974,0.000247955,3.498524904,189.6136932,97.40927887,3.498524904,0.0093442,1.126361966,0.102786198,2.492218018,2.479614019
PID-151,1,1,17,16,1,7.298,267,249028,24,132,0.0097,0,60,17,16,300,1,1.000576019,-1.000594974,0.000247955,3.473757982,190.5048065,97.63716888,3.473757982,0.0085698,1.130844951,0.0942678,2.484863043,2.468414068
PID-152,1,1,17,17,2,7.404,267,249028,24,132,0.0097,0,60,17,17,300,2,1.000576019,-1.000594974,0.000247955,3.435015917,190.4320984,97.763237,3.435015917,0.0085945,1.130990028,0.094539501,2.490325928,2.481476068
PID-153,1,1,16,17,3,7.416,267,249028,24,132,0.0097,0,60,16,17,300,3,1.000576019,-1.000594974,0.000247955,3.647063017,189.2080994,97.53806305,3.647063017,0.010384,1.120344043,0.114224002,2.490264893,2.477509022
PID-154,1,1,19,16,0,5.827,267,249028,24,132,0.0097,0,60,19,16,300,0,1.000576019,-1.000594974,0.000247955,3.498522043,190.8491974,98.02887726,3.498522043,0.0085818,1.132189035,0.094399802,2.491271973,2.479675055
PID-155,1,1,20,16,1,5.897,267,249028,24,132,0.0097,0,60,20,16,300,1,1.000576019,-1.000594974,0.000247955,3.473968029,192.7429047,98.68823242,3.473968029,0.0087844,1.129510999,0.096628398,2.485198975,2.470978022
PID-156,1,1,20,17,2,5.924,267,249028,24,132,0.0097,0,60,20,17,300,2,1.000576019,-1.000594974,0.000247955,3.435451984,195.4555054,99.41586304,3.435451984,0.0086958,1.127920032,0.095653802,2.487243891,2.472290039
PID-157,1,1,21,16,0,7.296,267,249028,24,132,0.0097,0,60,21,16,300,0,1.000576019,-1.000594974,0.000247955,3.499756098,195.8872986,99.68676758,3.499756098,0.0103926,1.122591972,0.114318602,2.491547108,2.478363037
PID-158,1,1,22,16,1,7.388,267,249028,24,132,0.0097,0,60,22,16,300,1,1.000576019,-1.000594974,0.000247955,3.475013018,199.6058044,100.7602997,3.475013018,0.00892,1.127064943,0.098119996,2.487579107,2.479614019
PID-159,1,1,22,17,2,7.452,267,249028,24,132,0.0097,0,60,22,17,300,2,1.000576019,-1.000594974,0.000247955,3.43701911,201.9550018,101.5669022,3.43701911,0.0104123,1.118700981,0.114535302,2.485503912,2.471832037
PID-160,1,1,21,17,3,7.464,267,249028,24,132,0.0097,0,60,21,17,300,3,1.000576019,-1.000594974,0.000247955,3.648741961,199.4122009,100.7485962,3.648741961,0.0087005,1.134297013,0.095705502,2.487639904,2.473784924
PID-161,1,1,23,16,0,7.562,267,249028,24,132,0.0097,0,60,23,16,300,0,1.000671029,-1.000519037,0.000343323,3.500842094,201.2462006,101.2042007,3.500842094,0.0113936,1.113247991,0.125329599,2.482970953,2.471069098
PID-162,1,1,24,16,1,7.604,267,249028,24,132,0.0097,0,60,24,16,300,1,1.000671029,-1.000519037,0.000343323,3.474937916,199.8334961,100.6190033,3.474937916,0.0107995,1.12006104,0.118794501,2.496367931,2.486541986
PID-163,1,1,24,17,2,7.718,267,249028,24,132,0.0097,0,60,24,17,300,2,1.000671029,-1.000519037,0.000343323,3.437374115,203.1846924,101.7422028,3.437374115,0.0087798,1.128559947,0.096577801,2.487731934,2.477142096
PID-164,1,1,23,17,3,7.731,267,249028,24,132,0.0097,0,60,23,17,300,3,1.000671029,-1.000519037,0.000343323,3.64862895,201.7230072,101.3443985,3.64862895,0.0089107,1.126639009,0.0980177,2.499176025,2.487304926
PID-165,1,1,26,16,0,5.957,267,249028,24,132,0.0097,0,60,26,16,300,0,1.000671029,-1.000519037,0.000343323,3.500664949,203.3401031,101.8965988,3.500664949,0.0085757,1.129490018,0.094332702,2.482543945,2.464935064
PID-166,1,1,27,16,1,6.029,267,249028,24,132,0.0097,0,60,27,16,300,1,1.000671029,-1.000519037,0.000343323,3.475708008,204.4111938,102.3778,3.475708008,0.0087334,1.128226042,0.096067399,2.490478992,2.477478027
PID-167,1,1,27,17,2,6.053,267,249028,24,132,0.0097,0,60,27,17,300,2,1.000671029,-1.000519037,0.000343323,3.436837912,203.1636047,101.9708023,3.436837912,0.0093948,1.124840975,0.103342801,2.485198975,2.472930908
PID-168,1,1,28,16,0,7.231,267,249028,24,132,0.0097,0,60,28,16,300,0,1.000671029,-1.000519037,0.000343323,3.5004251,203.3759003,101.9408035,3.5004251,0.0088218,1.126235962,0.097039796,2.48526001,2.475097895
PID-169,1,1,29,16,1,7.235,267,249028,24,132,0.0097,0,60,29,16,300,1,1.000671029,-1.000519037,0.000343323,3.475869894,204.087204,102.1720963,3.475869894,0.0087824,1.12893796,0.096606404,2.492340088,2.480315924
PID-170,1,1,29,17,2,7.386,267,249028,24,132,0.0097,0,60,29,17,300,2,1.000671029,-1.000519037,0.000343323,3.437555075,205.8338928,102.6308975,3.437555075,0.0101972,1.125432014,0.112169199,2.486298084,2.473267078
PID-171,1,1,28,17,3,7.397,267,249028,24,132,0.0097,0,60,28,17,300,3,1.000671029,-1.000519037,0.000343323,3.649369955,205.4378052,102.6927032,3.649369955,0.008722,1.131785035,0.095941998,2.490204096,2.477660894
PID-172,1,1,30,16,0,7.237,267,249028,24,132,0.0097,0,60,30,16,300,0,1.000671029,-1.000519037,0.000343323,3.500557899,203.930603,102.0279007,3.500557899,0.0092478,1.127599001,0.101725802,2.488403082,2.479003906
PID-173,1,1,31,16,1,7.283,267,249028,24,132,0.0097,0,60,31,16,300,1,1.000671029,-1.000519037,0.000343323,3.47586894,204.8939972,102.3759003,3.47586894,0.0099538,1.127264023,0.109491803,2.488403082,2.478821039
PID-174,1,1,31,17,2,7.392,267,249028,24,132,0.0097,0,60,31,17,300,2,1.000671029,-1.000519037,0.000343323,3.437339067,204.0583954,102.0174026,3.437339067,0.0106351,1.126755953,0.116986103,2.485106945,2.472809076
PID-175,1,1,30,17,3,7.404,267,249028,24,132,0.0097,0,60,30,17,300,3,1.000671029,-1.000519037,0.000343323,3.648967028,203.2075043,101.9888992,3.648967028,0.0102221,1.124511003,0.112443097,2.487610102,2.477782965
PID-176,1,1,33,16,0,5.942,267,249028,24,132,0.0097,0,60,33,16,300,0,1.000671029,-1.000519037,0.000343323,3.500833988,204.4385071,102.2130966,3.500833988,0.0087207,1.13132906,0.0959277,2.474212885,2.459960938
PID-177,1,1,34,16,1,5.944,267,249028,24,132,0.0097,0,60,34,16,300,1,1.000671029,-1.000519037,0.000343323,3.476466894,206.3013,102.7587967,3.476466894,0.0086428,1.130936027,0.095070802,2.485809088,2.469085932
PID-178,1,1,34,17,2,6.039,267,249028,24,132,0.0097,0,60,34,17,300,2,1.000671029,-1.000519037,0.000343323,3.436949015,205.9029999,102.5475998,3.436949015,0.009851,1.12886703,0.108360998,2.489837885,2.477142096
PID-179,1,1,35,16,0,7.243,267,249028,24,132,0.0097,0,60,35,16,300,0,1.000671029,-1.000519037,0.000343323,3.501321077,206.6723938,102.964798,3.501321077,0.0103759,1.126821041,0.1141349,2.490631104,2.479187012
PID-180,1,1,36,16,1,7.297,267,249028,24,132,0.0097,0,60,36,16,300,1,1.000671029,-1.000519037,0.000343323,3.475832939,202.4696045,101.7304001,3.475832939,0.0106004,1.126842022,0.116604403,2.49166894,2.477112055
PID-181,1,1,36,17,2,7.4,267,249028,24,132,0.0097,0,60,36,17,300,2,1.000671029,-1.000519037,0.000343323,3.437890053,207.5133057,103.2490997,3.437890053,0.0103682,1.124027014,0.114050202,2.495331049,2.48348999
PID-182,1,1,35,17,3,7.413,267,249028,24,132,0.0097,0,60,35,17,300,3,1.000671029,-1.000519037,0.000343323,3.649184942,206.7738953,103.0469971,3.649184942,0.0103288,1.122197032,0.113616802,2.496490002,2.486176014
PID-183,1,1,37,16,0,7.221,267,249028,24,132,0.0097,0,60,37,16,300,0,1.000671029,-1.000519037,0.000343323,3.500931978,204.1089935,102.3009033,3.500931978,0.0106992,1.124696016,0.117691197,2.489837885,2.478637934
PID-184,1,1,38,16,1,7.226,267,249028,24,132,0.0097,0,60,38,16,300,1,1.000671029,-1.000519037,0.000343323,3.475869894,201.6311035,101.5277023,3.475869894,0.0086406,1.133190989,0.095046602,2.491089106,2.479309082
PID-185,1,1,38,17,2,7.382,267,249028,24,132,0.0097,0,60,38,17,300,2,1.000671029,-1.000519037,0.000343323,3.437331915,205.3213959,102.3016968,3.437331915,0.0088459,1.130388021,0.097304903,2.495331049,2.481658936
PID-186,1,1,37,17,3,7.441,267,249028,24,132,0.0097,0,60,37,17,300,3,1.000671029,-1.000519037,0.000343323,3.648945093,206.0567017,102.8216019,3.648945093,0.0099382,1.127454042,0.109320201,2.4841609,2.473021984
PID-187,1,1,40,16,0,5.851,267,249028,24,132,0.0097,0,60,40,16,300,0,1.000671029,-1.000519037,0.000343323,3.500816107,202.1773987,101.7246017,3.500816107,0.008651,1.131729007,0.095160998,2.491240978,2.482666016
PID-188,1,1,41,16,1,5.853,267,249028,24,132,0.0097,0,60,41,16,300,1,1.000671029,-1.000519037,0.000343323,3.476366997,203.1876984,101.9645996,3.476366997,0.0108627,1.124901056,0.1194897,2.488922119,2.483093023
PID-189,1,1,41,17,2,5.948,267,249028,24,132,0.0097,0,60,41,17,300,2,1.000671029,-1.000519037,0.000343323,3.436264038,198.8798065,100.5007019,3.436264038,0.0087207,1.132172942,0.0959277,2.501983881,2.494446039
PID-190,1,1,42,16,0,7.312,267,249028,24,132,0.0097,0,60,42,16,300,0,1.000671029,-1.000519037,0.000343323,3.501300097,203.3885956,101.7871017,3.501300097,0.0089812,1.127061963,0.098793201,2.484710932,2.470276117
PID-191,1,1,43,16,1,7.32,267,249028,24,132,0.0097,0,60,43,16,300,1,1.000671029,-1.000519037,0.000343323,3.476490974,202.7859039,101.7894974,3.476490974,0.0086276,1.132958055,0.094903603,2.49078393,2.480225086
PID-192,1,1,43,17,2,7.468,267,249028,24,132,0.0097,0,60,43,17,300,2,1.000671029,-1.000519037,0.000343323,3.437525988,202.3126984,101.6695023,3.437525988,0.0106004,1.124650955,0.116604403,2.493103027,2.485779047
PID-193,1,1,42,17,3,7.479,267,249028,24,132,0.0097,0,60,42,17,300,3,1.000671029,-1.000519037,0.000343323,3.648504972,202.0160065,101.7242966,3.648504972,0.0108306,1.125584006,0.119136602,2.483855963,2.471466064
PID-194,1,1,44,16,0,8.228,268,249028,24,132,0.0097,0,60,44,16,300,0,1.000671029,-1.000519037,0.000343323,3.500916958,202.0321045,101.7025986,3.500916958,0.0106238,1.125798941,0.116861798,2.488982916,2.478027105
PID-195,1,1,45,16,1,8.324,268,249028,24,132,0.0097,0,60,45,16,300,1,1.000671029,-1.000519037,0.000343323,3.476440907,202.9721069,101.6761017,3.476440907,0.011013,1.125319004,0.121142998,2.49078393,2.477905035
PID-196,1,1,45,17,2,8.383,268,249028,24,132,0.0097,0,60,45,17,300,2,1.000671029,-1.000519037,0.000343323,3.438071012,203.8220978,102.0327988,3.438071012,0.0110789,1.125043988,0.121867903,2.498413086,2.490051031
PID-197,1,1,44,17,3,8.395,268,249028,24,132,0.0097,0,60,44,17,300,3,1.000671029,-1.000519037,0.000343323,3.648536921,202.7223969,101.8035965,3.648536921,0.0109621,1.123659968,0.120583102,2.501373053,2.492249012
PID-198,1,1,47,16,0,5.963,267,249028,24,132,0.0097,0,60,47,16,300,0,1.000671029,-1.000519037,0.000343323,3.500108957,199.0769958,100.2751999,3.500108957,0.0105634,1.130429983,0.1161974,2.491547108,2.483031988
PID-199,1,1,48,16,1,6.04,267,249028,24,132,0.0097,0,60,48,16,300,1,1.000671029,-1.000519037,0.000343323,3.47644496,202.1638031,101.7771988,3.47644496,0.0105936,1.125828981,0.116529599,2.495177984,2.479522943
PID-200,1,1,48,17,2,6.059,267,249028,24,132,0.0097,0,60,48,17,300,2,1.000671029,-1.000519037,0.000343323,3.4372859,203.0877075,102.0749969,3.4372859,0.0101325,1.12916398,0.111457497,2.48989892,2.480957031
PID-201,1,1,49,17,3,3.477,267,249028,24,132,0.0097,0,60,49,17,300,3,1.000671029,-1.000519037,0.000343323,3.649128914,207.0708008,103.0315018,3.649128914,0.0102549,1.123494983,0.112803899,2.501189947,2.493103027
PID-202,1,1,49,18,0,5.87,267,249028,24,132,0.0097,0,60,49,18,300,0,1.000671029,-1.000519037,0.000343323,3.501877069,207.6860046,103.4761963,3.501877069,0.0087018,1.129338026,0.095719799,2.474152088,2.457885981
PID-203,1,1,50,19,2,5.908,267,249028,24,132,0.0097,0,60,50,19,300,2,1.000671029,-1.000519037,0.000343323,3.438491106,203.7743988,101.9434967,3.438491106,0.009268,1.130329967,0.101948,2.486541986,2.473968983
