GROUP,,,,,,,,,,,,,,"[u'580:X_Voq(0mT)', u'4325:NB_Uout@0mT']"
DISTANCE,,,,,,,,,,,,,,near

RULE,MVBIN,SBIN,HBIN,Parameter, SBIN,HBIN,DIE_X,DIE_Y,SITE,TIME,TOTAL_TESTS,LOT_ID,WAFER_ID,1:rule5,1:rule5_zscore
PID-1917,0,1,1,PID-1917,1,1,42,61,2,7.396,267,249028,24,0.247161350016,-1.87663647721
PID-1918,0,1,1,PID-1918,1,1,41,61,3,7.407,267,249028,24,0.705390687002,-0.770202277645
PID-1919,0,1,1,PID-1919,1,1,43,60,0,7.231,267,249028,24,2.06402989666,1.18208234211
PID-192,0,1,1,PID-192,1,1,43,17,2,7.468,267,249028,24,1.64881001269,0.653356203326
PID-1920,0,1,1,PID-1920,1,1,44,60,1,7.334,267,249028,24,1.52943739149,0.495206142562
PID-1921,0,1,1,PID-1921,1,1,44,61,2,7.384,267,249028,24,0.544336673134,-1.08930017524
PID-1922,0,1,1,PID-1922,1,1,43,61,3,7.392,267,249028,24,1.10371306852,-0.109690614605
PID-1923,0,1,1,PID-1923,1,1,45,60,0,7.218,267,249028,24,1.18492621864,0.0111863762984
PID-1924,0,2,2,PID-1924,2,2,46,60,1,7.332,267,249028,24,0.95562814437,-0.340342260036
PID-1925,0,1,1,PID-1925,1,1,46,61,2,7.373,267,249028,24,2.44926218987,1.6475271188
PID-1926,0,1,1,PID-1926,1,1,45,61,3,7.383,267,249028,24,1.45078962653,0.388037835818
PID-1927,0,1,1,PID-1927,1,1,47,60,0,3.473,267,249028,24,0.395348799247,-1.43662082178
PID-1928,0,1,1,PID-1928,1,1,44,62,0,5.969,267,249028,24,1.7508632303,0.786159838192
PID-1929,0,1,1,PID-1929,1,1,45,62,1,6.047,267,249028,24,1.839569713,0.900212483726
PID-193,0,1,1,PID-193,1,1,42,17,3,7.479,267,249028,24,1.08217732072,-0.141599207025
PID-1930,0,1,1,PID-1930,1,1,44,63,3,6.062,267,249028,24,0.885819198164,-0.454784050468
PID-1931,0,1,1,PID-1931,1,1,42,62,0,7.327,267,249028,24,1.00704668053,-0.25769414582
PID-1932,0,1,1,PID-1932,1,1,43,62,1,7.42,267,249028,24,1.18030660454,0.00529448935058
PID-1933,0,1,1,PID-1933,1,1,43,63,2,7.482,267,249028,24,0.841454352721,-0.528825495478
PID-1934,0,1,1,PID-1934,1,1,42,63,3,7.49,267,249028,24,1.15177288249,-0.0376552830445
PID-1935,0,1,1,PID-1935,1,1,40,62,0,7.249,267,249028,24,0.934926475045,-0.374271313036
PID-1936,0,1,1,PID-1936,1,1,41,62,1,7.311,267,249028,24,1.44641858943,0.382560962722
PID-1937,0,1,1,PID-1937,1,1,41,63,2,7.4,267,249028,24,0.986079125612,-0.290845121074
PID-1938,0,1,1,PID-1938,1,1,40,63,3,7.41,267,249028,24,1.65893696275,0.666482425537
PID-1939,0,1,1,PID-1939,1,1,37,62,0,7.325,267,249028,24,1.07171538999,-0.158413468404
PID-194,0,1,1,PID-194,1,1,44,16,0,8.228,268,249028,24,0.357237869919,-1.53761070905
PID-1940,0,1,1,PID-1940,1,1,38,62,1,7.402,267,249028,24,0.989785894637,-0.286090937099
PID-1941,0,1,1,PID-1941,1,1,38,63,2,7.478,267,249028,24,1.11074724887,-0.0991089110575
PID-1942,0,1,1,PID-1942,1,1,37,63,3,7.489,267,249028,24,1.66954344847,0.680893685261
PID-1943,0,1,1,PID-1943,1,1,35,62,0,8.329,268,249028,24,1.64655302523,0.650728064997
PID-1944,0,1,1,PID-1944,1,1,36,62,1,8.414,268,249028,24,2.01322601739,1.11892738722
PID-1945,0,1,1,PID-1945,1,1,36,63,2,8.483,268,249028,24,1.58406361763,0.568761868322
PID-1946,0,1,1,PID-1946,1,1,35,63,3,8.492,268,249028,24,1.03488626361,-0.215498546822
PID-1947,0,1,1,PID-1947,1,1,33,62,0,7.235,267,249028,24,1.99642495196,1.09778531266
PID-1948,0,1,1,PID-1948,1,1,34,62,1,7.274,267,249028,24,2.0624828431,1.17961316638
PID-1949,0,1,1,PID-1949,1,1,34,63,2,7.39,267,249028,24,2.51602845962,1.72679042911
PID-195,0,1,1,PID-195,1,1,45,16,1,8.324,268,249028,24,0.792156020144,-0.613445176027
PID-1950,0,1,1,PID-1950,1,1,33,63,3,7.399,267,249028,24,0.466273683292,-1.2629171045
PID-1951,0,1,1,PID-1951,1,1,30,62,0,7.22,267,249028,24,0.412226529804,-1.39340289644
PID-1952,0,1,1,PID-1952,1,1,31,62,1,7.314,267,249028,24,1.08131884039,-0.143124889881
PID-1953,0,1,1,PID-1953,1,1,31,63,2,7.372,267,249028,24,1.28937862477,0.163261428711
PID-1954,0,1,1,PID-1954,1,1,30,63,3,7.381,267,249028,24,1.55470991136,0.528742934006
PID-1955,0,1,1,PID-1955,1,1,28,62,0,7.251,267,249028,24,0.94402313181,-0.358073277922
PID-1956,0,1,1,PID-1956,1,1,29,62,1,7.352,267,249028,24,1.25916326719,0.120298218437
PID-1957,0,1,1,PID-1957,1,1,29,63,2,7.404,267,249028,24,0.871191131229,-0.478155181619
PID-1958,0,1,1,PID-1958,1,1,28,63,3,7.413,267,249028,24,0.288539028732,-1.74033002257
PID-1959,0,1,1,PID-1959,1,1,26,62,0,7.225,267,249028,24,1.98630652481,1.08532708764
PID-196,0,1,1,PID-196,1,1,45,17,2,8.383,268,249028,24,1.59881188089,0.587355827565
PID-1960,0,1,1,PID-1960,1,1,27,62,1,7.304,267,249028,24,1.06329143,-0.170686389552
PID-1961,0,1,1,PID-1961,1,1,27,63,2,7.379,267,249028,24,0.797258898052,-0.604698570353
PID-1962,0,1,1,PID-1962,1,1,26,63,3,7.388,267,249028,24,0.0672814162251,-2.83249292869
PID-1963,0,1,1,PID-1963,1,1,23,62,0,6.141,267,249028,24,1.20860850905,0.0463789279302
PID-1964,0,1,1,PID-1964,1,1,24,62,1,6.198,267,249028,24,1.27492396216,0.141826158504
PID-1965,0,1,1,PID-1965,1,1,24,63,2,6.234,267,249028,24,2.13425580208,1.26813414848
PID-1966,0,1,1,PID-1966,1,1,21,62,0,7.319,267,249028,24,0.940448216064,-0.364543376607
PID-1967,0,1,1,PID-1967,1,1,22,62,1,7.418,267,249028,24,1.86565319394,0.933236929826
PID-1968,0,1,1,PID-1968,1,1,22,63,2,7.47,267,249028,24,0.869310029144,-0.481507898586
PID-1969,0,1,1,PID-1969,1,1,21,63,3,7.478,267,249028,24,1.15782277558,-0.0287349113406
PID-197,0,1,1,PID-197,1,1,44,17,3,8.395,268,249028,24,2.07663814569,1.19688483814
PID-1970,0,1,1,PID-1970,1,1,19,62,0,4.8,267,249028,24,0.707558437134,-0.766493821038
PID-1971,0,1,1,PID-1971,1,1,20,62,1,4.799,267,249028,24,0.326048388196,-1.62519593899
PID-1972,0,1,1,PID-1972,1,1,22,64,1,3.45,267,249028,24,1.37153974691,0.278895569443
PID-1973,0,1,1,PID-1973,1,1,23,64,0,5.86,267,249028,24,0.643255449477,-0.887966126674
PID-1974,0,1,1,PID-1974,1,1,24,64,1,5.937,267,249028,24,1.13301654896,-0.0645264663175
PID-1975,0,1,1,PID-1975,1,1,24,65,2,5.953,267,249028,24,1.58619525405,0.571421280618
PID-1976,0,1,1,PID-1976,1,1,26,64,0,5.948,267,249028,24,0.33719121084,-1.59352560841
PID-1977,0,1,1,PID-1977,1,1,27,64,1,6.001,267,249028,24,0.730924747154,-0.724220719744
PID-1978,0,1,1,PID-1978,1,1,27,65,2,6.043,267,249028,24,1.78719804431,0.833770177982
PID-1979,0,1,1,PID-1979,1,1,28,64,0,7.303,267,249028,24,2.00661712617,1.11022741563
PID-198,0,1,1,PID-198,1,1,47,16,0,5.963,267,249028,24,1.20735757915,0.0449179233856
PID-1980,0,1,1,PID-1980,1,1,29,64,1,7.39,267,249028,24,1.87565347907,0.945904887524
PID-1981,0,1,1,PID-1981,1,1,29,65,2,7.455,267,249028,24,2.39678715402,1.58449871246
PID-1982,0,1,1,PID-1982,1,1,28,65,3,7.464,267,249028,24,0.601905969447,-0.971164516697
PID-1983,0,1,1,PID-1983,1,1,30,64,0,7.402,267,249028,24,1.45028351554,0.388037835818
PID-1984,0,1,1,PID-1984,1,1,31,64,1,7.522,267,249028,24,2.98127666885,2.26607239864
PID-1985,0,1,1,PID-1985,1,1,31,65,2,7.555,267,249028,24,0.643989989117,-0.887966126674
PID-1986,0,1,1,PID-1986,1,1,30,65,3,7.565,267,249028,24,1.46912147579,0.413984464913
PID-1987,0,1,1,PID-1987,1,1,33,64,0,5.928,267,249028,24,1.32617098247,0.215752623431
PID-1988,0,1,1,PID-1988,1,1,34,64,1,6.006,267,249028,24,2.31328231794,1.48517555909
PID-1989,0,1,1,PID-1989,1,1,34,65,2,6.022,267,249028,24,2.08320054768,1.20550975756
PID-199,0,1,1,PID-199,1,1,48,16,1,6.04,267,249028,24,2.73997969706,1.98758961305
PID-1990,0,1,1,PID-1990,1,1,35,64,0,7.518,267,249028,24,2.4074721702,1.59760466204
PID-1991,0,1,1,PID-1991,1,1,36,64,1,7.578,267,249028,24,0.411809786646,-1.39591438928
PID-1992,0,1,1,PID-1992,1,1,36,65,2,7.671,267,249028,24,0.513527927052,-1.15646804169
PID-1993,0,1,1,PID-1993,1,1,35,65,3,7.679,267,249028,24,2.11583012371,1.24484695758
PID-1994,0,1,1,PID-1994,1,1,37,64,0,7.33,267,249028,24,0.86647637127,-0.48654362324
PID-1995,0,1,1,PID-1995,1,1,38,64,1,7.372,267,249028,24,0.518175010384,-1.14548143155
PID-1996,0,1,1,PID-1996,1,1,38,65,2,7.483,267,249028,24,0.377244376044,-1.48365885827
PID-1997,0,1,1,PID-1997,1,1,37,65,3,7.491,267,249028,24,0.159848276165,-2.23470295003
PID-1998,0,1,1,PID-1998,1,1,40,64,0,4.772,267,249028,24,2.4653264245,1.66649683616
PID-1999,0,1,1,PID-1999,1,1,41,64,1,4.809,267,249028,24,0.782140313756,-0.631018439412
PID-2,0,1,1,PID-2,1,1,26,9,3,4.951,267,249028,24,2.13432033241,1.26813414848
PID-20,0,1,1,PID-20,1,1,38,11,2,8.605,268,249028,24,2.32732227016,1.50198378858
PID-200,0,1,1,PID-200,1,1,48,17,2,6.059,267,249028,24,1.1575922249,-0.0287349113406
PID-2000,0,1,1,PID-2000,1,1,42,64,0,3.465,267,249028,24,0.677433069962,-0.822694572535
PID-2001,0,1,1,PID-2001,1,1,40,65,1,3.463,267,249028,24,2.05212804574,1.16725824236
PID-2002,0,1,1,PID-2002,1,1,37,66,0,4.763,267,249028,24,1.62537692467,0.623073550023
PID-2003,0,1,1,PID-2003,1,1,38,66,1,4.775,267,249028,24,0.893098824336,-0.441504664238
PID-2004,0,1,1,PID-2004,1,1,35,66,0,4.847,267,249028,24,1.88200835326,0.954761482054
PID-2005,0,1,1,PID-2005,1,1,36,66,1,4.88,267,249028,24,1.59931923603,0.588682020849
PID-2006,0,1,1,PID-2006,1,1,34,66,1,5.84,267,249028,24,0.111718542467,-2.497570943
PID-2007,0,1,1,PID-2007,1,1,34,67,2,5.918,267,249028,24,1.79740806229,0.84658936783
PID-2008,0,1,1,PID-2008,1,1,33,67,3,5.934,267,249028,24,0.963557002404,-0.327502959833
PID-2009,0,1,1,PID-2009,1,1,31,66,0,5.824,267,249028,24,2.18435443695,1.32917787136
PID-201,0,1,1,PID-201,1,1,49,17,3,3.477,267,249028,24,2.04482586496,1.15736337262
PID-2010,0,1,1,PID-2010,1,1,32,67,2,5.902,267,249028,24,1.743519604,0.777120023482
PID-2011,0,1,1,PID-2011,1,1,31,67,3,5.918,267,249028,24,1.06431927856,-0.169150208123
PID-2012,0,1,1,PID-2012,1,1,32,65,0,7.237,267,249028,24,1.94952263022,1.03908856091
PID-2013,0,1,1,PID-2013,1,1,33,65,1,7.267,267,249028,24,0.884638017028,-0.45644779952
PID-2014,0,1,1,PID-2014,1,1,33,66,2,7.39,267,249028,24,0.821373706759,-0.563074673328
PID-2015,0,1,1,PID-2015,1,1,32,66,3,7.399,267,249028,24,0.797906522562,-0.604698570353
PID-2016,0,1,1,PID-2016,1,1,29,66,0,5.855,267,249028,24,0.130035472689,-2.3848177309
PID-2017,0,1,1,PID-2017,1,1,30,66,1,5.907,267,249028,24,0.825695547092,-0.556193733994
PID-2018,0,1,1,PID-2018,1,1,30,67,2,5.948,267,249028,24,0.832502036302,-0.544189777081
PID-2019,0,1,1,PID-2019,1,1,27,66,0,4.731,267,249028,24,0.31687020423,-1.65459713371
PID-202,0,1,1,PID-202,1,1,49,18,0,5.87,267,249028,24,2.80958546493,2.06859007423
PID-2020,0,1,1,PID-2020,1,1,28,66,1,4.768,267,249028,24,1.53394114346,0.500583758423
PID-2021,0,1,1,PID-2021,1,1,25,65,0,5.933,267,249028,24,1.30538551925,0.186026035489
PID-2022,0,1,1,PID-2022,1,1,26,65,1,5.978,267,249028,24,1.25508226123,0.114541496636
PID-2023,0,1,1,PID-2023,1,1,26,66,2,6.025,267,249028,24,0.681323555439,-0.815128474004
PID-203,0,1,1,PID-203,1,1,50,19,2,5.908,267,249028,24,0.591623117454,-0.991430483599
PID-204,0,1,1,PID-204,1,1,49,19,3,5.967,267,249028,24,1.5902389361,0.576736961839
PID-205,0,1,1,PID-205,1,1,48,18,1,5.898,267,249028,24,0.461710412502,-1.27460523314
PID-206,0,1,1,PID-206,1,1,48,19,2,5.947,267,249028,24,0.795726322142,-0.608194044753
PID-207,0,1,1,PID-207,1,1,47,19,3,5.994,267,249028,24,2.13638300143,1.27058248301
PID-208,0,1,1,PID-208,1,1,45,18,0,5.871,267,249028,24,0.428564202022,-1.35371570141
PID-209,0,1,1,PID-209,1,1,46,19,2,5.951,267,249028,24,1.01675423836,-0.243576610428
PID-21,0,1,1,PID-21,1,1,37,11,3,8.621,268,249028,24,1.05366208603,-0.186081043476
PID-210,0,1,1,PID-210,1,1,45,19,3,5.97,267,249028,24,2.89944713221,2.17218685013
PID-211,0,1,1,PID-211,1,1,46,17,0,6.033,267,249028,24,0.635765328831,-0.903585235799
PID-212,0,1,1,PID-212,1,1,47,18,2,6.052,267,249028,24,2.03957181602,1.15117410527
PID-213,0,1,1,PID-213,1,1,46,18,3,6.132,267,249028,24,1.03647997601,-0.212391442673
PID-214,0,1,1,PID-214,1,1,43,18,0,7.26,267,249028,24,1.28479406196,0.156126498826
PID-215,0,1,1,PID-215,1,1,44,18,1,7.328,267,249028,24,0.407956348835,-1.40599806635
PID-216,0,1,1,PID-216,1,1,44,19,2,7.415,267,249028,24,1.66842453729,0.67958475486
PID-217,0,1,1,PID-217,1,1,43,19,3,7.427,267,249028,24,1.79584081388,0.844027150663
PID-218,0,1,1,PID-218,1,1,42,18,1,5.814,267,249028,24,1.7623687015,0.801632399644
PID-219,0,1,1,PID-219,1,1,42,19,2,5.877,267,249028,24,0.0984500669063,-2.58361719926
PID-22,0,1,1,PID-22,1,1,35,10,0,6.025,267,249028,24,0.870447924173,-0.479831098161
PID-220,0,1,1,PID-220,1,1,41,19,3,5.911,267,249028,24,2.02050681831,1.12761960147
PID-221,0,1,1,PID-221,1,1,40,19,2,4.735,267,249028,24,0.666648419641,-0.843621176603
PID-222,0,1,1,PID-222,1,1,39,19,3,4.771,267,249028,24,1.12088658107,-0.0840383773131
PID-223,0,1,1,PID-223,1,1,39,17,0,7.209,267,249028,24,1.93721844151,1.02404285149
PID-224,0,1,1,PID-224,1,1,40,17,1,7.238,267,249028,24,1.94737963713,1.03658264796
PID-225,0,1,1,PID-225,1,1,40,18,2,7.37,267,249028,24,2.15817461985,1.29747762697
PID-226,0,1,1,PID-226,1,1,39,18,3,7.383,267,249028,24,2.09171971828,1.21535798585
PID-227,0,1,1,PID-227,1,1,37,18,0,7.205,267,249028,24,1.27665779474,0.144689500314
PID-228,0,1,1,PID-228,1,1,38,18,1,7.264,267,249028,24,0.18555452761,-2.11654482496
PID-229,0,1,1,PID-229,1,1,38,19,2,7.36,267,249028,24,1.42411186176,0.352346534297
PID-23,0,1,1,PID-23,1,1,36,10,1,6.103,267,249028,24,1.54481623014,0.515349058958
PID-230,0,1,1,PID-230,1,1,37,19,3,7.369,267,249028,24,1.34595641874,0.242503720868
PID-231,0,1,1,PID-231,1,1,35,18,0,7.296,267,249028,24,1.02820855788,-0.224834957871
PID-232,0,1,1,PID-232,1,1,36,18,1,7.312,267,249028,24,0.105442501077,-2.53625544432
PID-233,0,1,1,PID-233,1,1,36,19,2,7.451,267,249028,24,1.91508012409,0.996394516703
PID-234,0,1,1,PID-234,1,1,35,19,3,7.459,267,249028,24,1.84027952756,0.901485030151
PID-235,0,1,1,PID-235,1,1,34,18,1,5.906,267,249028,24,1.40252355976,0.321973418503
PID-236,0,1,1,PID-236,1,1,34,19,2,5.957,267,249028,24,1.44304460701,0.378449974487
PID-237,0,1,1,PID-237,1,1,33,19,3,6.001,267,249028,24,2.38210500385,1.56779940813
PID-238,0,1,1,PID-238,1,1,31,18,0,5.83,267,249028,24,0.509554253606,-1.16530156587
PID-239,0,1,1,PID-239,1,1,32,19,2,5.836,267,249028,24,0.673918454292,-0.830283755396
PID-24,0,1,1,PID-24,1,1,35,11,3,6.126,267,249028,24,1.50142498705,0.457434677322
PID-240,0,1,1,PID-240,1,1,31,19,3,5.925,267,249028,24,0.64389293269,-0.887966126674
PID-241,0,1,1,PID-241,1,1,32,17,0,7.339,267,249028,24,1.00701124635,-0.25769414582
PID-242,0,1,1,PID-242,1,1,33,17,1,7.468,267,249028,24,0.25792159029,-1.84204549351
PID-243,0,1,1,PID-243,1,1,33,18,2,7.492,267,249028,24,1.5519058647,0.524727660569
PID-244,0,1,1,PID-244,1,1,32,18,3,7.5,267,249028,24,1.48004422172,0.428955278633
PID-245,0,1,1,PID-245,1,1,29,18,0,7.234,267,249028,24,0.635308671246,-0.903585235799
PID-246,0,1,1,PID-246,1,1,30,18,1,7.343,267,249028,24,1.14014370865,-0.0540567467058
PID-247,0,1,1,PID-247,1,1,30,19,2,7.387,267,249028,24,0.888292943006,-0.449797923239
PID-248,0,1,1,PID-248,1,1,29,19,3,7.397,267,249028,24,0.613330899871,-0.947084582451
PID-249,0,1,1,PID-249,1,1,27,18,0,6.121,267,249028,24,2.01906650702,1.12637832932
PID-25,0,1,1,PID-25,1,1,34,10,1,5.971,267,249028,24,0.393715123096,-1.44178038136
PID-250,0,1,1,PID-250,1,1,28,18,1,6.187,267,249028,24,1.24289566669,0.0957849985593
PID-251,0,1,1,PID-251,1,1,28,19,2,6.216,267,249028,24,1.03471888302,-0.215498546822
PID-252,0,2,2,PID-252,2,2,25,19,3,3.46,267,249028,24,1.86959268554,0.938306337437
PID-253,0,2,2,PID-253,2,2,25,17,0,7.229,267,249028,24,0.738170693332,-0.709673685128
PID-254,0,1,1,PID-254,1,1,26,17,1,7.258,267,249028,24,0.836500401765,-0.537351654844
PID-255,0,1,1,PID-255,1,1,26,18,2,7.386,267,249028,24,2.21960830499,1.37170993836
PID-256,0,2,2,PID-256,2,2,25,18,3,7.394,267,249028,24,0.918775260002,-0.400348654753
PID-257,0,1,1,PID-257,1,1,23,18,0,7.325,267,249028,24,1.42537978269,0.353723321811
PID-258,0,1,1,PID-258,1,1,24,18,1,7.372,267,249028,24,1.96623119402,1.06036157073
PID-259,0,1,1,PID-259,1,1,24,19,2,7.479,267,249028,24,1.46404830221,0.407167286958
PID-26,0,1,1,PID-26,1,1,34,11,2,5.973,267,249028,24,1.67609395637,0.6900496169
PID-260,0,1,1,PID-260,1,1,23,19,3,7.488,267,249028,24,1.12349329873,-0.0795276858513
PID-261,0,1,1,PID-261,1,1,21,18,0,7.231,267,249028,24,1.20987537332,0.0478394736146
PID-262,0,1,1,PID-262,1,1,22,18,1,7.312,267,249028,24,1.55176647757,0.524727660569
PID-263,0,1,1,PID-263,1,1,22,19,2,7.383,267,249028,24,1.27087400821,0.136094527546
PID-264,0,1,1,PID-264,1,1,21,19,3,7.395,267,249028,24,1.16807755891,-0.0124275771939
PID-265,0,1,1,PID-265,1,1,20,18,1,5.896,267,249028,24,0.634726862151,-0.905544921555
PID-266,0,1,1,PID-266,1,1,20,19,2,5.973,267,249028,24,2.21444614916,1.36564367687
PID-267,0,1,1,PID-267,1,1,19,19,3,5.989,267,249028,24,1.87727172559,0.948436261261
PID-268,0,1,1,PID-268,1,1,17,18,0,5.815,267,249028,24,2.05541536641,1.17096630748
PID-269,0,1,1,PID-269,1,1,18,19,2,5.857,267,249028,24,0.45290810783,-1.2958350218
PID-27,0,1,1,PID-27,1,1,33,11,3,6.07,267,249028,24,1.67553161825,0.688742329728
PID-270,0,1,1,PID-270,1,1,17,19,3,5.909,267,249028,24,1.08814741993,-0.132457105658
PID-271,0,1,1,PID-271,1,1,18,17,0,7.245,267,249028,24,0.735039333745,-0.715119583188
PID-272,0,1,1,PID-272,1,1,19,17,1,7.327,267,249028,24,2.30929381188,1.48036900187
PID-273,0,1,1,PID-273,1,1,19,18,2,7.397,267,249028,24,0.65354839854,-0.868585429718
PID-274,0,1,1,PID-274,1,1,18,18,3,7.406,267,249028,24,1.00131387251,-0.267135545997
PID-275,0,1,1,PID-275,1,1,15,18,0,7.242,267,249028,24,0.723895937,-0.737014748378
PID-276,0,1,1,PID-276,1,1,16,18,1,7.247,267,249028,24,2.40768032219,1.59760466204
PID-277,0,1,1,PID-277,1,1,16,19,2,7.397,267,249028,24,1.58605640134,0.571421280618
PID-278,0,1,1,PID-278,1,1,15,19,3,7.405,267,249028,24,1.29106944142,0.166112581323
PID-279,0,1,1,PID-279,1,1,14,19,2,3.464,267,249028,24,0.61000665088,-0.953080590859
PID-28,0,1,1,PID-28,1,1,31,10,0,5.897,267,249028,24,0.864093899448,-0.489905229362
PID-280,0,1,1,PID-280,1,1,14,20,1,7.031,268,249028,24,1.52022315387,0.483089917233
PID-281,0,1,1,PID-281,1,1,14,21,2,7.04,268,249028,24,1.54771274917,0.51937011573
PID-282,0,1,1,PID-282,1,1,13,21,3,7.125,268,249028,24,1.01422531391,-0.246709258413
PID-283,0,1,1,PID-283,1,1,15,20,0,7.22,267,249028,24,1.92725809953,1.01148586374
PID-284,0,1,1,PID-284,1,1,16,20,1,7.319,267,249028,24,1.7129852158,0.736958634495
PID-285,0,1,1,PID-285,1,1,16,21,2,7.374,267,249028,24,1.26944562241,0.134660585253
PID-286,0,1,1,PID-286,1,1,15,21,3,7.383,267,249028,24,1.12957511649,-0.07052063394
PID-287,0,1,1,PID-287,1,1,17,20,0,7.255,267,249028,24,1.96126153052,1.05410983932
PID-288,0,1,1,PID-288,1,1,18,20,1,7.343,267,249028,24,0.509307144663,-1.16530156587
PID-289,0,1,1,PID-289,1,1,18,21,2,7.413,267,249028,24,1.82602102637,0.883651826391
PID-29,0,1,1,PID-29,1,1,32,11,2,5.907,267,249028,24,1.02490204454,-0.23107191204
PID-290,0,1,1,PID-290,1,1,17,21,3,7.423,267,249028,24,1.12756870098,-0.0735208703199
PID-291,0,1,1,PID-291,1,1,19,20,0,7.233,267,249028,24,2.27634981658,1.44064242072
PID-292,0,1,1,PID-292,1,1,20,20,1,7.332,267,249028,24,2.55931377109,1.77742877324
PID-293,0,1,1,PID-293,1,1,20,21,2,7.388,267,249028,24,1.63555983749,0.636255892385
PID-294,0,1,1,PID-294,1,1,19,21,3,7.397,267,249028,24,1.23083889827,0.0784062819992
PID-295,0,1,1,PID-295,1,1,21,20,0,7.265,267,249028,24,0.799535948682,-0.601207295594
PID-296,0,1,1,PID-296,1,1,22,20,1,7.331,267,249028,24,1.99395781484,1.09404954586
PID-297,0,1,1,PID-297,1,1,22,21,2,7.42,267,249028,24,2.25589554859,1.41529329639
PID-298,0,1,1,PID-298,1,1,21,21,3,7.43,267,249028,24,0.793411126145,-0.611693739505
PID-299,0,1,1,PID-299,1,1,23,20,0,7.398,267,249028,24,0.822061312607,-0.561352958501
PID-3,0,1,1,PID-3,1,1,29,9,2,4.755,267,249028,24,1.77952015949,0.8235001465
PID-30,0,1,1,PID-30,1,1,31,11,3,5.997,267,249028,24,0.495945582084,-1.19653763002
PID-300,0,1,1,PID-300,1,1,24,20,1,7.531,267,249028,24,0.541605714121,-1.09570408197
PID-301,0,1,1,PID-301,1,1,24,21,2,7.552,267,249028,24,2.58861271341,1.81148181444
PID-302,0,1,1,PID-302,1,1,23,21,3,7.561,267,249028,24,1.63741699912,0.638889398467
PID-303,0,2,2,PID-303,2,2,25,20,0,7.215,267,249028,24,0.836389911488,-0.537351654844
PID-304,0,1,1,PID-304,1,1,26,20,1,7.264,267,249028,24,0.894021465559,-0.439848538526
PID-305,0,1,1,PID-305,1,1,26,21,2,7.369,267,249028,24,0.932667916464,-0.377520087005
PID-306,0,2,2,PID-306,2,2,25,21,3,7.378,267,249028,24,0.886488201835,-0.453121156004
PID-307,0,1,1,PID-307,1,1,27,20,0,7.252,267,249028,24,1.44816999682,0.385300032696
PID-308,0,1,1,PID-308,1,1,28,20,1,7.312,267,249028,24,1.47686940899,0.423515614204
PID-309,0,1,1,PID-309,1,1,28,21,2,7.404,267,249028,24,0.560393231116,-1.05547527228
PID-31,0,1,1,PID-31,1,1,32,9,0,7.428,267,249028,24,1.55187028304,0.524727660569
PID-310,0,1,1,PID-310,1,1,27,21,3,7.413,267,249028,24,1.09591542539,-0.12181708869
PID-311,0,1,1,PID-311,1,1,29,20,0,7.282,267,249028,24,1.76449663235,0.804208205127
PID-312,0,1,1,PID-312,1,1,30,20,1,7.392,267,249028,24,1.28497041577,0.156126498826
PID-313,0,1,1,PID-313,1,1,30,21,2,7.436,267,249028,24,0.847008850681,-0.518625261043
PID-314,0,1,1,PID-314,1,1,29,21,3,7.444,267,249028,24,2.27566998509,1.43943654208
PID-315,0,1,1,PID-315,1,1,31,20,0,7.38,267,249028,24,0.55908778973,-1.05757341825
PID-316,0,1,1,PID-316,1,1,32,20,1,7.513,267,249028,24,1.66858443788,0.67958475486
PID-317,0,1,1,PID-317,1,1,32,21,2,7.534,267,249028,24,1.50314607697,0.460140179096
PID-318,0,1,1,PID-318,1,1,31,21,3,7.542,267,249028,24,1.23502390068,0.0856550833817
PID-319,0,1,1,PID-319,1,1,33,20,0,7.213,267,249028,24,1.64595701887,0.649413632102
PID-32,0,1,1,PID-32,1,1,33,9,1,7.498,267,249028,24,1.47886199459,0.426236053546
PID-320,0,1,1,PID-320,1,1,34,20,1,7.323,267,249028,24,0.41730128547,-1.3809011288
PID-321,0,2,2,PID-321,2,2,34,21,2,7.366,267,249028,24,1.64511383489,0.649413632102
PID-322,0,1,1,PID-322,1,1,33,21,3,7.374,267,249028,24,1.78578335557,0.831203899209
PID-323,0,1,1,PID-323,1,1,35,20,0,7.243,267,249028,24,0.115559346803,-2.47266882728
PID-324,0,1,1,PID-324,1,1,36,20,1,7.272,267,249028,24,1.11448454003,-0.093074220429
PID-325,0,1,1,PID-325,1,1,36,21,2,7.396,267,249028,24,0.745635684302,-0.697009143396
PID-326,0,1,1,PID-326,1,1,35,21,3,7.404,267,249028,24,0.978563262013,-0.303553402073
PID-327,0,1,1,PID-327,1,1,37,20,0,5.844,267,249028,24,1.427715993,0.356475915253
PID-328,0,1,1,PID-328,1,1,38,20,1,5.923,267,249028,24,0.996953367681,-0.275021777037
PID-329,0,1,1,PID-329,1,1,38,21,2,5.943,267,249028,24,0.75983137332,-0.671855088387
PID-33,0,1,1,PID-33,1,1,33,10,2,7.587,267,249028,24,1.99253866834,1.09280396701
PID-330,0,1,1,PID-330,1,1,39,20,0,7.228,267,249028,24,0.626911855687,-0.921281800162
PID-331,0,1,1,PID-331,1,1,40,20,1,7.318,267,249028,24,1.84191427476,0.90275738479
PID-332,0,1,1,PID-332,1,1,40,21,2,7.386,267,249028,24,1.66136892778,0.670415619355
